x,y,strength_percentage,strength,dexterity,constitution,intelligence,wisdom,charisma,score,hitpoints,max_hitpoints,depth,gold,energy,max_energy,armor_class,monster_level,experience_level,experience_points,time,hunger_state,carrying_capacity,dungeon_number,level_number,rewards
64.0,11.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,0.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,0.0,52.0,1.0,0.0,0.0,1.0,0.0
64.0,11.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,0.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,0.0,52.0,1.0,0.0,0.0,1.0,-0.01
64.0,11.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,0.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,0.0,52.0,1.0,0.0,0.0,1.0,-0.01
64.0,11.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,0.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,0.0,52.0,1.0,0.0,0.0,1.0,-0.01
64.0,10.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,0.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,0.0,53.0,1.0,0.0,0.0,1.0,0.0
64.0,10.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,0.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,0.0,53.0,1.0,0.0,0.0,1.0,-0.01
64.0,11.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,0.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,0.0,54.0,1.0,0.0,0.0,1.0,0.0
64.0,11.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,0.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,0.0,54.0,1.0,0.0,0.0,1.0,-0.01
64.0,12.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,0.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,0.0,54.0,1.0,0.0,0.0,1.0,-0.01
64.0,12.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,0.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,0.0,54.0,1.0,0.0,0.0,1.0,-0.01
64.0,13.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,0.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,0.0,55.0,1.0,0.0,0.0,1.0,0.0
64.0,13.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,0.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,0.0,55.0,1.0,0.0,0.0,1.0,-0.01
64.0,12.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,0.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,0.0,55.0,1.0,0.0,0.0,1.0,-0.01
64.0,12.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,0.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,0.0,55.0,1.0,0.0,0.0,1.0,-0.01
64.0,12.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,0.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,0.0,55.0,1.0,0.0,0.0,1.0,-0.01
64.0,12.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,0.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,0.0,55.0,1.0,0.0,0.0,1.0,-0.01
64.0,11.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,0.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,0.0,56.0,1.0,0.0,0.0,1.0,0.0
64.0,11.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,0.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,0.0,56.0,1.0,0.0,0.0,1.0,-0.01
64.0,11.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,0.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,0.0,56.0,1.0,0.0,0.0,1.0,-0.01
64.0,11.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,0.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,0.0,56.0,1.0,0.0,0.0,1.0,-0.01
64.0,11.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,0.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,0.0,56.0,1.0,0.0,0.0,1.0,-0.01
64.0,10.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,0.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,0.0,57.0,1.0,0.0,0.0,1.0,0.0
64.0,9.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,0.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,0.0,58.0,1.0,0.0,0.0,1.0,0.0
64.0,10.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,0.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,0.0,59.0,1.0,0.0,0.0,1.0,0.0
64.0,9.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,0.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0
64.0,9.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,61.0,1.0,0.0,0.0,1.0,16.0
64.0,9.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,61.0,1.0,0.0,0.0,1.0,-0.01
64.0,10.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,62.0,1.0,0.0,0.0,1.0,0.0
64.0,9.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,63.0,1.0,0.0,0.0,1.0,0.0
64.0,10.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,64.0,1.0,0.0,0.0,1.0,0.0
64.0,10.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,64.0,1.0,0.0,0.0,1.0,-0.01
64.0,9.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,64.0,1.0,0.0,0.0,1.0,-0.01
64.0,9.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,64.0,1.0,0.0,0.0,1.0,-0.01
64.0,9.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,64.0,1.0,0.0,0.0,1.0,-0.01
64.0,9.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,64.0,1.0,0.0,0.0,1.0,-0.01
63.0,9.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,65.0,1.0,0.0,0.0,1.0,0.0
63.0,9.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,65.0,1.0,0.0,0.0,1.0,-0.01
63.0,8.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,65.0,1.0,0.0,0.0,1.0,-0.01
63.0,7.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,66.0,1.0,0.0,0.0,1.0,0.0
63.0,7.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,66.0,1.0,0.0,0.0,1.0,-0.01
63.0,7.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,66.0,1.0,0.0,0.0,1.0,-0.01
63.0,7.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,66.0,1.0,0.0,0.0,1.0,-0.01
63.0,8.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,66.0,1.0,0.0,0.0,1.0,-0.01
63.0,8.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,66.0,1.0,0.0,0.0,1.0,-0.01
63.0,7.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,67.0,1.0,0.0,0.0,1.0,0.0
63.0,7.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,67.0,1.0,0.0,0.0,1.0,-0.01
63.0,7.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,67.0,1.0,0.0,0.0,1.0,-0.01
63.0,7.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,67.0,1.0,0.0,0.0,1.0,-0.01
63.0,6.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,68.0,1.0,0.0,0.0,1.0,0.0
63.0,6.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,68.0,1.0,0.0,0.0,1.0,-0.01
63.0,7.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,69.0,1.0,0.0,0.0,1.0,0.0
63.0,6.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,70.0,1.0,0.0,0.0,1.0,0.0
63.0,5.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,70.0,1.0,0.0,0.0,1.0,-0.01
63.0,4.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,71.0,1.0,0.0,0.0,1.0,0.0
64.0,4.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,72.0,1.0,0.0,0.0,1.0,0.0
64.0,4.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,72.0,1.0,0.0,0.0,1.0,-0.01
64.0,4.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,72.0,1.0,0.0,0.0,1.0,-0.01
64.0,4.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,72.0,1.0,0.0,0.0,1.0,-0.01
64.0,4.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,72.0,1.0,0.0,0.0,1.0,-0.01
63.0,4.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,73.0,1.0,0.0,0.0,1.0,0.0
63.0,4.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,73.0,1.0,0.0,0.0,1.0,-0.01
63.0,4.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,73.0,1.0,0.0,0.0,1.0,-0.01
63.0,4.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,73.0,1.0,0.0,0.0,1.0,-0.01
63.0,4.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,73.0,1.0,0.0,0.0,1.0,-0.01
64.0,4.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,74.0,1.0,0.0,0.0,1.0,0.0
63.0,4.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,75.0,1.0,0.0,0.0,1.0,0.0
63.0,4.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,75.0,1.0,0.0,0.0,1.0,-0.01
63.0,5.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,76.0,1.0,0.0,0.0,1.0,0.0
63.0,6.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,76.0,1.0,0.0,0.0,1.0,-0.01
63.0,6.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,76.0,1.0,0.0,0.0,1.0,-0.01
63.0,6.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,76.0,1.0,0.0,0.0,1.0,-0.01
63.0,7.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,77.0,1.0,0.0,0.0,1.0,0.0
63.0,6.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,78.0,1.0,0.0,0.0,1.0,0.0
63.0,6.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,79.0,1.0,0.0,0.0,1.0,0.0
63.0,6.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,79.0,1.0,0.0,0.0,1.0,-0.01
63.0,7.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,80.0,1.0,0.0,0.0,1.0,0.0
63.0,7.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,80.0,1.0,0.0,0.0,1.0,-0.01
63.0,7.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,80.0,1.0,0.0,0.0,1.0,-0.01
63.0,7.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,80.0,1.0,0.0,0.0,1.0,-0.01
63.0,6.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,81.0,1.0,0.0,0.0,1.0,0.0
63.0,6.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,81.0,1.0,0.0,0.0,1.0,-0.01
63.0,5.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,82.0,1.0,0.0,0.0,1.0,0.0
63.0,5.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,82.0,1.0,0.0,0.0,1.0,-0.01
63.0,6.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,83.0,1.0,0.0,0.0,1.0,0.0
63.0,5.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,83.0,1.0,0.0,0.0,1.0,-0.01
63.0,4.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,84.0,1.0,0.0,0.0,1.0,0.0
63.0,5.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,85.0,1.0,0.0,0.0,1.0,0.0
63.0,6.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,85.0,1.0,0.0,0.0,1.0,-0.01
63.0,6.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,85.0,1.0,0.0,0.0,1.0,-0.01
63.0,6.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,85.0,1.0,0.0,0.0,1.0,-0.01
63.0,7.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,86.0,1.0,0.0,0.0,1.0,0.0
63.0,7.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,86.0,1.0,0.0,0.0,1.0,-0.01
63.0,7.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,86.0,1.0,0.0,0.0,1.0,-0.01
63.0,8.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,87.0,1.0,0.0,0.0,1.0,0.0
63.0,9.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,87.0,1.0,0.0,0.0,1.0,-0.01
63.0,9.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,87.0,1.0,0.0,0.0,1.0,-0.01
64.0,9.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,88.0,1.0,0.0,0.0,1.0,0.0
64.0,10.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,89.0,1.0,0.0,0.0,1.0,0.0
64.0,9.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,90.0,1.0,0.0,0.0,1.0,0.0
64.0,9.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,90.0,1.0,0.0,0.0,1.0,-0.01
64.0,9.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,90.0,1.0,0.0,0.0,1.0,-0.01
63.0,9.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,91.0,1.0,0.0,0.0,1.0,0.0
63.0,8.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,91.0,1.0,0.0,0.0,1.0,-0.01
63.0,8.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,91.0,1.0,0.0,0.0,1.0,-0.01
63.0,9.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,92.0,1.0,0.0,0.0,1.0,0.0
64.0,9.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,93.0,1.0,0.0,0.0,1.0,0.0
63.0,9.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,94.0,1.0,0.0,0.0,1.0,0.0
63.0,9.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,94.0,1.0,0.0,0.0,1.0,-0.01
63.0,8.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,95.0,1.0,0.0,0.0,1.0,0.0
63.0,8.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,95.0,1.0,0.0,0.0,1.0,-0.01
63.0,8.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,95.0,1.0,0.0,0.0,1.0,-0.01
63.0,8.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,95.0,1.0,0.0,0.0,1.0,-0.01
63.0,8.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,95.0,1.0,0.0,0.0,1.0,-0.01
63.0,8.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,95.0,1.0,0.0,0.0,1.0,-0.01
63.0,8.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,95.0,1.0,0.0,0.0,1.0,-0.01
63.0,7.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,96.0,1.0,0.0,0.0,1.0,0.0
63.0,7.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,96.0,1.0,0.0,0.0,1.0,-0.01
63.0,8.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,97.0,1.0,0.0,0.0,1.0,0.0
63.0,7.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,98.0,1.0,0.0,0.0,1.0,0.0
63.0,7.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,98.0,1.0,0.0,0.0,1.0,-0.01
63.0,7.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,98.0,1.0,0.0,0.0,1.0,-0.01
63.0,7.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,98.0,1.0,0.0,0.0,1.0,-0.01
63.0,6.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,99.0,1.0,0.0,0.0,1.0,0.0
63.0,5.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,100.0,1.0,0.0,0.0,1.0,0.0
63.0,5.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,100.0,1.0,0.0,0.0,1.0,-0.01
63.0,5.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,100.0,1.0,0.0,0.0,1.0,-0.01
63.0,4.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,101.0,1.0,0.0,0.0,1.0,0.0
63.0,4.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,101.0,1.0,0.0,0.0,1.0,-0.01
63.0,5.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,101.0,1.0,0.0,0.0,1.0,-0.01
63.0,5.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,101.0,1.0,0.0,0.0,1.0,-0.01
63.0,5.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,101.0,1.0,0.0,0.0,1.0,-0.01
63.0,5.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,101.0,1.0,0.0,0.0,1.0,-0.01
